"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5158659ee4b0ac3447c72574","2013-03-31 16:34:38.000000","checkin","-240","42829c80f964a5206a221fe3","Grand Central Terminal","https://foursquare.com/v/grand-central-terminal/42829c80f964a5206a221fe3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"51562682e4b094031ae7605e","2013-03-29 23:40:50.000000","checkin","-240","4bad6276f964a5206f4c3be3","Wasabi","https://foursquare.com/v/wasabi/4bad6276f964a5206f4c3be3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5155ec4fe4b0f7a1b920c0fa","2013-03-29 19:32:31.000000","checkin","-240","4a72eeb8f964a52056db1fe3","Culture Espresso","https://foursquare.com/v/culture-espresso/4a72eeb8f964a52056db1fe3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5155e976e4b0cc3dae6c700d","2013-03-29 19:20:22.000000","checkin","-240","3fd66200f964a520d7f11ee3","Bryant Park","https://foursquare.com/v/bryant-park/3fd66200f964a520d7f11ee3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5155e961e4b0f4189d24878d","2013-03-29 19:20:01.000000","checkin","-240","4aaabf4af964a520315720e3","HBO Shop","https://foursquare.com/v/hbo-shop/4aaabf4af964a520315720e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5155d42de4b0cdc35f59d5d7","2013-03-29 17:49:33.000000","checkin","-240","4ca6503c14c337049467be3b","Book Off","https://foursquare.com/v/book-off/4ca6503c14c337049467be3b","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5154b6bae4b0bc5847694171","2013-03-28 21:31:38.000000","checkin","-240","4a523834f964a52068b11fe3","The White Horse Tavern","https://foursquare.com/v/the-white-horse-tavern/4a523834f964a52068b11fe3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5154ab29e4b0e61759783603","2013-03-28 20:42:17.000000","checkin","-240","42829c80f964a5206a221fe3","Grand Central Terminal","https://foursquare.com/v/grand-central-terminal/42829c80f964a5206a221fe3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5154a172e4b040df8b8e93f9","2013-03-28 20:00:50.000000","checkin","-240","4af09bfef964a5209ddd21e3","Metro North - Larchmont Train Station","https://foursquare.com/v/metro-north--larchmont-train-station/4af09bfef964a5209ddd21e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"515335a9e4b0cdd1f32aabea","2013-03-27 18:08:41.000000","checkin","-240","4b4a2391f964a520017c26e3","aroma","https://foursquare.com/v/aroma/4b4a2391f964a520017c26e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5151d623e4b03b425a89da85","2013-03-26 17:08:51.000000","checkin","-240","4b4a2391f964a520017c26e3","aroma","https://foursquare.com/v/aroma/4b4a2391f964a520017c26e3","1"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5150a423e4b0ae5350789d22","2013-03-25 19:23:15.000000","checkin","-240","4b4a2391f964a520017c26e3","aroma","https://foursquare.com/v/aroma/4b4a2391f964a520017c26e3","2"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"5150a408e4b08d282c01ec03","2013-03-25 19:22:48.000000","checkin","-240","4bb553142ea195217e5faa2f","Stop & Shop","https://foursquare.com/v/stop--shop/4bb553142ea195217e5faa2f","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514f9ea2e4b0bdec81a83555","2013-03-25 00:47:30.000000","checkin","-240","4c4f525963690f47f4af4546","Home","https://foursquare.com/v/home/4c4f525963690f47f4af4546","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514f7537e4b01c6c222c24dc","2013-03-24 21:50:47.000000","checkin","-240","4b81b77df964a520a5b930e3","Woodrow Wilson Service Area","https://foursquare.com/v/woodrow-wilson-service-area/4b81b77df964a520a5b930e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514f59bce4b031492291c554","2013-03-24 19:53:32.000000","checkin","-240","4b1acb09f964a520eaf123e3","Chesapeake House Travel Plaza","https://foursquare.com/v/chesapeake-house-travel-plaza/4b1acb09f964a520eaf123e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514e1d5ee4b0a1833f34525e","2013-03-23 21:23:42.000000","checkin","-240","3fd66200f964a520bbf11ee3","9:30 Club","https://foursquare.com/v/930-club/3fd66200f964a520bbf11ee3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514ced70e4b01417dc47b971","2013-03-22 23:46:56.000000","checkin","-240","4af4a226f964a52086f421e3","Coyote Grille","https://foursquare.com/v/coyote-grille/4af4a226f964a52086f421e3","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514c7f74e4b087f8f60c984c","2013-03-22 15:57:40.000000","checkin","-240","50d3e322d63e652b4cd1a46e","Sisters Thai The Living Room Cafe","https://foursquare.com/v/sisters-thai-the-living-room-cafe/50d3e322d63e652b4cd1a46e","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
"514b95b4e4b06c03dbc87605","2013-03-21 23:20:20.000000","checkin","-240","4d5861f6e319a1cdc4f00f34","The Well","https://foursquare.com/v/the-well/4d5861f6e319a1cdc4f00f34","0"
"id","createdAt","type","timeZoneOffset","venue.id","venue.name","venue.url","comments.count"
